gxyName	alenRank	math_initial_theta	pitch_angle	math_initial_radius	relative_theta_start	relative_theta_end	r_start	r_end	used2rev	failed2rev	hasUndefinedEndpoints	arc_length	num_pixels	err_per_len	err_per_pixel	mean_intensity	brt_ratio_score	anovaF_score	clusOutputColor
1237667781754749028	1	8.404842	-19.386142	34.873119	0.000000	2.192938	34.873119	75.442856	0	0	0	122.222672	2481.000000	1791.351406	88.248189	0.598495	1.093004	212.025263	[0.4_1_0]
1237667781754749028	2	3.555291	-4.974419	21.968763	0.000000	4.080871	21.968763	31.337507	0	0	0	108.045675	1120.000000	341.356749	32.930465	0.773070	1.032486	60.064210	[0_1_0.8]
1237667781754749028	3	10.164737	21.603886	108.026585	0.000000	1.015515	72.256843	108.026585	0	0	0	97.150857	1515.000000	283.988482	18.211039	0.468464	1.402380	1223.119385	[0_1_0]
1237667781754749028	4	8.630290	7.682662	126.037279	0.000000	0.599684	116.242906	126.037279	0	0	0	73.263847	710.000000	34.620158	3.572403	0.214363	1.076059	181.929433	[1_0_0]
1237667781754749028	5	11.040825	-2.638506	52.243778	0.000000	1.314822	52.243778	55.507159	0	0	0	70.890156	963.000000	319.009833	23.483548	0.537671	1.066777	78.876743	[0_0_1]
1237667781754749028	6	11.457725	-14.135370	94.191256	0.000000	0.543559	94.191256	108.009228	0	0	0	56.581476	657.000000	52.614394	4.531203	0.279488	1.078889	207.233391	[0.8_0_1]
1237667781754749028	7	11.350226	-32.265901	109.870770	0.000000	0.236240	109.870770	127.542944	0	0	0	33.103307	246.000000	15.087083	2.030213	0.245427	1.069723	26.705277	[0.4_0_1]
1237667781754749028	8	8.760090	-3.364280	72.837820	0.000000	0.427284	72.837820	74.690535	0	0	0	31.571040	368.000000	64.211152	5.508731	0.418179	1.079579	45.562345	[1_0.8_0]
1237667781754749028	9	7.853902	16.715657	98.329696	0.000000	0.266267	90.773078	98.329696	0	0	0	26.272716	231.000000	23.514773	2.674446	0.283217	1.068315	34.292187	[0_1_0.4]
1237667781754749028	10	7.479935	15.566007	124.263312	0.000000	0.204197	117.392201	124.263312	0	0	0	25.605195	197.000000	9.570525	1.243935	0.199788	1.062995	94.999910	[0_0.4_1]
1237667781754749028	11	11.148512	12.059809	112.343097	0.000000	0.226472	107.036764	112.343097	0	0	0	25.397337	172.000000	9.159323	1.352456	0.288951	1.034251	19.740355	[0_0.8_1]
1237667781754749028	12	6.875504	-38.388285	127.830721	0.000000	0.127964	127.830721	141.469943	0	0	0	21.963761	196.000000	19.262940	2.158605	0.138731	1.141968	89.068163	[1_0_0.8]
1237667781754749028	13	8.670830	36.404073	93.107774	0.000000	0.200142	80.332810	93.107774	0	0	0	21.525659	302.000000	202.978237	14.467683	0.359428	1.108093	51.579323	[0.8_1_0]
1237667781754749028	14	6.324052	-22.337674	111.022830	0.000000	0.160340	111.022830	118.583735	0	0	0	19.893745	180.000000	17.462014	1.929916	0.200666	1.077412	32.446859	[1_0_0.4]
1237667781754749028	15	9.072444	5.842770	102.484949	0.000000	0.115404	101.281784	102.484949	0	0	0	11.819033	157.000000	58.991374	4.440898	0.244216	1.058015	58.579518	[1_0.4_0]
