gxyName	alenRank	math_initial_theta	pitch_angle	math_initial_radius	relative_theta_start	relative_theta_end	r_start	r_end	used2rev	failed2rev	hasUndefinedEndpoints	arc_length	num_pixels	err_per_len	err_per_pixel	mean_intensity	brt_ratio_score	anovaF_score	clusOutputColor
1237662302443274294	1	-3.814255	-2.910940	53.477369	0.000000	6.753044	53.477369	75.387819	1	0	0	431.447089	11047.000000	2044.235824	79.838834	0.588255	1.447948	3129.724164	[0_1_0.8966]
1237662302443274294	2	8.125324	11.394215	127.316455	0.000000	2.247888	80.935961	127.316455	0	0	0	234.768567	2728.000000	111.797493	9.621165	0.201833	2.162116	1504.387139	[0.3448_1_0]
1237662302443274294	3	7.006145	21.251815	155.776021	0.000000	1.189272	98.090771	155.776021	0	0	0	159.145962	2613.000000	145.434623	8.857762	0.164246	1.980840	1079.565202	[0_0.8966_1]
1237662302443274294	4	5.791148	-30.124168	62.374959	0.000000	1.124484	62.374959	119.777807	0	0	0	114.376638	1988.000000	641.959569	36.934194	0.300972	1.685599	582.233212	[0.7586_0_1]
1237662302443274294	5	10.155701	41.387613	165.266246	0.000000	0.478070	108.447485	165.266246	0	0	0	85.939331	1250.000000	155.529981	10.692914	0.129701	6.363668	1558.406483	[0.7586_1_0]
1237662302443274294	6	11.749722	-16.787164	92.830819	0.000000	0.736483	92.830819	115.926442	0	0	0	79.966199	1044.000000	114.277967	8.753232	0.247460	2.335844	874.966575	[0.3448_0_1]
1237662302443274294	7	7.244361	-29.704293	22.410268	0.000000	1.558938	22.410268	54.536842	0	0	0	64.833570	1026.000000	517.105332	32.676203	0.776936	1.051077	49.582988	[0_1_0.06897]
1237662302443274294	8	8.497980	-34.877702	123.602090	0.000000	0.370714	123.602090	160.046872	0	0	0	63.733970	684.000000	62.427095	5.816852	0.133311	3.083853	472.782836	[1_0.8276_0]
1237662302443274294	9	6.919646	25.477670	125.668179	0.000000	0.503338	98.870002	125.668179	0	0	0	62.298264	688.000000	46.151520	4.179011	0.163473	1.754747	349.182039	[0.5517_0_1]
1237662302443274294	10	11.219991	-50.408170	102.510233	0.000000	0.297595	102.510233	146.906683	0	0	0	57.612526	644.000000	57.675792	5.159702	0.130000	2.164254	234.004429	[0_0.6897_1]
1237662302443274294	11	11.467660	12.847939	96.681941	0.000000	0.550182	85.280357	96.681941	0	0	0	51.274343	593.000000	65.229425	5.640128	0.330383	1.306987	166.657907	[0_0.4828_1]
1237662302443274294	12	9.306867	-21.835697	90.221378	0.000000	0.451246	90.221378	108.102299	0	0	0	48.073939	535.000000	37.044099	3.328702	0.239247	2.529945	533.511870	[0.9655_1_0]
1237662302443274294	13	8.342751	-29.416545	135.253568	0.000000	0.264017	135.253568	156.964148	0	0	0	44.203085	415.000000	20.645930	2.199069	0.109108	2.158546	274.671109	[0.5517_1_0]
1237662302443274294	14	9.891588	34.139474	134.072867	0.000000	0.296930	109.623083	134.072867	0	0	0	43.566247	416.000000	12.681314	1.328070	0.105060	4.703821	629.106907	[1_0.6207_0]
1237662302443274294	15	10.317103	-21.623453	23.446476	0.000000	1.211074	23.446476	37.893959	0	0	0	39.205654	466.000000	166.226811	13.985045	0.856879	1.032221	80.280879	[0_1_0.4828]
1237662302443274294	16	11.896557	-53.906188	109.761678	0.000000	0.184785	109.761678	141.425428	0	0	0	39.185215	635.000000	236.163933	14.573440	0.192230	1.903175	280.988744	[1_0_0.8276]
1237662302443274294	17	8.949955	45.946651	135.577623	0.000000	0.204920	109.698808	135.577623	0	0	0	36.008179	368.000000	43.688263	4.274823	0.187750	2.779897	358.186935	[1_0.2069_0]
1237662302443274294	18	10.428998	-10.040427	99.730544	0.000000	0.340216	99.730544	105.922615	0	0	0	35.516601	387.000000	16.490381	1.513391	0.135112	6.802121	1201.939527	[0.1379_1_0]
1237662302443274294	19	11.530825	39.272956	131.068146	0.000000	0.211348	110.266199	131.068146	0	0	0	32.861668	384.000000	100.407109	8.592565	0.149278	2.091068	191.602290	[0_0.06897_1]
1237662302443274294	20	10.915389	43.583566	112.523211	0.000000	0.216975	91.528959	112.523211	0	0	0	30.452412	312.000000	35.230578	3.438641	0.174783	2.122860	137.043423	[0_1_0.6897]
1237662302443274294	21	6.955967	-24.431782	161.767531	0.000000	0.163464	161.767531	174.237630	0	0	0	30.149448	215.000000	8.901555	1.248265	0.160340	2.931999	269.795031	[1_0_0.2069]
1237662302443274294	22	6.191478	43.324040	107.906574	0.000000	0.220251	87.666246	107.906574	0	0	0	29.499535	271.000000	29.389998	3.199230	0.187920	2.210505	209.035182	[0.1379_0_1]
1237662302443274294	23	6.333194	14.900446	124.041952	0.000000	0.232788	116.591652	124.041952	0	0	0	28.973676	340.000000	49.856394	4.248597	0.183672	4.374369	316.283480	[1_0_0.6207]
1237662302443274294	24	11.620978	6.050748	158.207050	0.000000	0.170886	155.367103	158.207050	0	0	0	26.942100	207.000000	4.602219	0.599002	0.121661	3.854488	358.521974	[0.9655_0_1]
1237662302443274294	25	6.866087	29.191467	87.986208	0.000000	0.267223	75.783957	87.986208	0	0	0	25.018472	196.000000	26.506802	3.383468	0.291952	2.276951	241.848200	[0_0.2759_1]
1237662302443274294	26	9.999041	50.947310	149.387261	0.000000	0.111345	130.229873	149.387261	0	0	0	24.669334	223.000000	16.919432	1.871709	0.111080	2.599460	268.360755	[1_0.4138_0]
1237662302443274294	27	9.370791	31.929915	130.379656	0.000000	0.166575	117.524421	130.379656	0	0	0	24.306455	196.000000	10.559887	1.309558	0.144012	3.856514	415.811154	[1_0_0]
1237662302443274294	28	6.616626	-1.303563	131.302278	0.000000	0.143665	131.302278	131.732227	0	0	0	18.899298	197.000000	24.114914	2.313477	0.218514	2.207607	169.732931	[1_0_0.4138]
1237662302443274294	29	10.991443	-24.574008	111.776599	0.000000	0.146850	111.776599	119.540473	0	0	0	18.669071	165.000000	8.828306	0.998887	0.096712	2.030068	46.930558	[0_1_0.2759]
