gxyName	alenRank	math_initial_theta	pitch_angle	math_initial_radius	relative_theta_start	relative_theta_end	r_start	r_end	used2rev	failed2rev	hasUndefinedEndpoints	arc_length	num_pixels	err_per_len	err_per_pixel	mean_intensity	brt_ratio_score	anovaF_score	clusOutputColor
1237658204498296934	1	-3.388160	-5.965957	42.846844	0.000000	8.567032	42.846844	104.890521	1	0	0	596.932377	20514.000000	7433.935318	216.318450	0.415877	1.275263	2825.346690	[0_1_1]
1237658204498296934	2	5.386650	-0.255395	20.343646	0.000000	3.709626	20.343646	20.682839	0	0	0	76.095485	867.000000	483.432533	42.430257	0.760003	1.008568	2.154060	[0_1_0.4]
1237658204498296934	3	7.934140	-16.648201	92.503325	0.000000	0.309303	92.503325	101.467173	0	0	0	31.288033	298.000000	22.224558	2.333432	0.214557	1.108802	42.631331	[0.2_1_0]
1237658204498296934	4	11.512566	47.194834	118.605350	0.000000	0.160679	99.714934	118.605350	0	0	0	25.747887	207.000000	36.864203	4.585388	0.239489	1.279918	219.892254	[0_0.4_1]
1237658204498296934	5	7.075999	26.521921	138.876052	0.000000	0.158072	128.341450	138.876052	0	0	0	23.591611	228.000000	25.459357	2.634330	0.188381	1.100738	126.249525	[0.2_0_1]
1237658204498296934	6	9.236577	26.860716	45.795798	0.000000	0.482781	35.862049	45.795798	0	0	0	21.985923	78.000000	12.752001	3.594417	0.616066	1.001446	0.071306	[0.8_1_0]
1237658204498296934	7	6.777457	-25.672682	135.103864	0.000000	0.069635	135.103864	139.702649	0	0	0	10.615127	36.000000	0.735823	0.216968	0.161668	1.041284	2.602204	[1_0_0.6]
1237658204498296934	8	6.368097	-5.303308	116.441476	0.000000	0.085875	116.441476	117.373384	0	0	0	10.082519	37.000000	0.751169	0.204694	0.188517	1.247444	32.397867	[0.8_0_1]
1237658204498296934	9	9.954282	16.517814	113.217172	0.000000	0.071573	110.839458	113.217172	0	0	0	8.363003	30.000000	1.228687	0.342517	0.198086	1.024929	0.622746	[1_0_0]
1237658204498296934	10	9.878867	-16.827852	63.218801	0.000000	0.117556	63.218801	65.506952	0	0	0	7.903882	42.000000	8.419848	1.584512	0.539487	1.028266	13.811706	[1_0.6_0]
