gxyName	alenRank	math_initial_theta	pitch_angle	math_initial_radius	relative_theta_start	relative_theta_end	r_start	r_end	used2rev	failed2rev	hasUndefinedEndpoints	arc_length	num_pixels	err_per_len	err_per_pixel	mean_intensity	brt_ratio_score	anovaF_score	clusOutputColor
1237654880741294238	1	-6.077228	2.709637	96.497041	0.000000	6.859228	69.747605	96.497041	1	0	0	565.832741	20719.000000	10061.855633	274.787748	0.424389	1.153071	828.203789	[1_0_0.4615]
1237654880741294238	2	11.359893	-20.594309	121.603728	0.000000	0.422633	121.603728	142.533494	0	0	0	59.502049	679.000000	30.872641	2.705428	0.122468	1.326848	185.138321	[0_0.3077_1]
1237654880741294238	3	8.016181	21.189158	133.246414	0.000000	0.365768	115.631398	133.246414	0	0	0	48.734560	428.000000	10.915862	1.242943	0.127915	1.428041	446.392203	[0_1_0.7692]
1237654880741294238	4	8.609183	35.244924	165.946178	0.000000	0.245478	139.520252	165.946178	0	0	0	45.793052	622.000000	101.246091	7.453967	0.100801	1.776127	178.772601	[1_0.4615_0]
1237654880741294238	5	6.090803	29.309492	128.850701	0.000000	0.326014	107.300438	128.850701	0	0	0	44.022632	512.000000	56.578456	4.864712	0.212363	1.284696	659.054009	[0.6154_0_1]
1237654880741294238	6	9.984247	-14.764062	139.792894	0.000000	0.242212	139.792894	149.007196	0	0	0	36.157307	445.000000	32.508167	2.641366	0.184718	1.241487	45.182001	[1_0_0]
1237654880741294238	7	10.475216	-8.729953	133.139308	0.000000	0.116623	133.139308	135.545067	0	0	0	15.850560	62.000000	0.631020	0.161323	0.110068	1.067617	10.118123	[0_1_0.3077]
1237654880741294238	8	7.037096	46.531750	168.673369	0.000000	0.061273	158.115267	168.673369	0	0	0	14.547736	84.000000	5.351459	0.926805	0.073024	1.237615	51.735485	[1_0_0.9231]
1237654880741294238	9	8.425412	42.761904	142.669424	0.000000	0.065073	134.337140	142.669424	0	0	0	12.272249	37.000000	0.471314	0.156326	0.087230	1.031583	3.851135	[0.6154_1_0]
1237654880741294238	10	10.249961	-19.841031	115.294638	0.000000	0.096764	115.294638	119.391329	0	0	0	12.069978	140.000000	53.212689	4.587686	0.276946	1.197120	47.186335	[0.1538_1_0]
1237654880741294238	11	10.390069	30.263884	151.101280	0.000000	0.062222	145.713605	151.101280	0	0	0	10.690185	32.000000	0.309861	0.103515	0.120285	1.752263	169.586597	[1_0.9231_0]
1237654880741294238	12	11.601107	44.135325	148.729900	0.000000	0.047375	142.048146	148.729900	0	0	0	9.595322	29.000000	0.591560	0.195731	0.086259	1.183518	2.607149	[0.1538_0_1]
1237654880741294238	13	10.673651	3.041817	113.678635	0.000000	0.055237	113.345445	113.678635	0	0	0	6.278925	34.000000	2.492604	0.460320	0.181535	1.052841	3.289082	[0_0.7692_1]
