gxyName	alenRank	math_initial_theta	pitch_angle	math_initial_radius	relative_theta_start	relative_theta_end	r_start	r_end	used2rev	failed2rev	hasUndefinedEndpoints	arc_length	num_pixels	err_per_len	err_per_pixel	mean_intensity	brt_ratio_score	anovaF_score	clusOutputColor
1237662305650999364	1	6.823685	0.253181	73.226274	0.000000	2.876919	72.301260	73.226274	0	0	0	209.334690	3167.000000	469.295723	31.019853	0.511358	1.111104	552.834213	[0_1_0]
1237662305650999364	2	8.701732	-23.394569	29.843486	0.000000	2.356389	29.843486	82.715085	0	0	0	133.157406	1806.000000	250.293497	18.454282	0.612348	1.091856	183.136163	[0.5_1_0]
1237662305650999364	3	4.819743	-15.297680	23.429237	0.000000	3.104765	23.429237	54.774087	0	0	0	118.805200	1293.000000	270.390244	24.844367	0.687535	1.013823	22.551242	[0_1_1]
1237662305650999364	4	11.221328	-17.032631	77.126388	0.000000	0.741342	77.126388	96.791419	0	0	0	67.135326	788.000000	133.921971	11.409766	0.398130	1.094059	109.485028	[0_0.5_1]
1237662305650999364	5	5.868619	-28.530431	49.307834	0.000000	0.803325	49.307834	76.310113	0	0	0	56.534422	685.000000	125.920549	10.392475	0.541248	1.080845	94.792962	[0_0_1]
1237662305650999364	6	6.205875	17.147678	109.654347	0.000000	0.486110	94.381329	109.654347	0	0	0	51.801817	627.000000	156.424785	12.923585	0.315907	1.259249	145.694392	[1_0_1]
1237662305650999364	7	11.518750	-24.233436	147.710523	0.000000	0.291038	147.710523	168.385543	0	0	0	50.370948	329.000000	14.307602	2.190539	0.166584	1.401906	104.430226	[1_0_0.5]
1237662305650999364	8	7.155866	26.123904	140.788489	0.000000	0.230270	125.754458	140.788489	0	0	0	34.143903	293.000000	28.019258	3.265143	0.193651	1.218863	68.561806	[0.5_0_1]
1237662305650999364	9	10.152115	1.681232	111.966501	0.000000	0.288161	111.023488	111.966501	0	0	0	32.142155	507.000000	107.886515	6.839655	0.288320	1.681412	277.044964	[1_0.5_0]
1237662305650999364	10	10.860384	-12.582908	55.441557	0.000000	0.458341	55.441557	61.413969	0	0	0	27.414984	237.000000	37.939574	4.388662	0.599011	1.037636	44.872597	[0_1_0.5]
1237662305650999364	11	9.130607	33.278402	131.007034	0.000000	0.165275	117.539545	131.007034	0	0	0	24.544012	168.000000	11.693457	1.708359	0.183982	1.114677	8.422610	[1_0_0]
1237662305650999364	12	10.239093	-13.187956	95.664208	0.000000	0.132958	95.664208	98.691585	0	0	0	13.269462	154.000000	72.536970	6.250173	0.280498	1.099897	11.395351	[1_1_0]
