gxyName	alenRank	math_initial_theta	pitch_angle	math_initial_radius	relative_theta_start	relative_theta_end	r_start	r_end	used2rev	failed2rev	hasUndefinedEndpoints	arc_length	num_pixels	err_per_len	err_per_pixel	mean_intensity	brt_ratio_score	anovaF_score	clusOutputColor
1237658204498296934	1	4.383498	-15.467952	31.957329	0.000000	4.378125	31.957329	107.331937	0	0	0	282.620166	4971.000000	1117.787594	63.550456	0.453857	1.188295	489.936263	[0_0.25_1]
1237658204498296934	2	8.853779	-13.448672	41.456811	0.000000	3.201762	41.456811	89.147667	0	0	0	205.056542	3997.000000	610.555308	31.323082	0.499337	1.186479	929.273493	[0_1_0.5]
1237658204498296934	3	6.105108	-8.976147	99.919728	0.000000	1.129704	99.919728	119.439819	0	0	0	125.110133	1906.000000	315.540001	20.712094	0.232947	1.492510	577.525849	[0.75_0_1]
1237658204498296934	4	7.385255	-48.671298	12.755694	0.000000	1.864775	12.755694	106.321096	0	0	0	124.598798	1648.000000	494.887428	37.416492	0.459996	1.187686	106.682167	[0_1_0]
1237658204498296934	5	11.040791	-14.928036	115.687587	0.000000	0.883878	115.687587	146.428639	0	0	0	119.333773	1581.000000	68.670287	5.183229	0.171720	1.421396	454.608666	[1_0_1]
1237658204498296934	6	7.860531	-18.654986	113.253607	0.000000	0.766593	113.253607	146.706798	0	0	0	104.584129	1025.000000	59.824786	6.104120	0.164677	1.317822	227.262214	[0.25_1_0]
1237658204498296934	7	10.159584	49.829944	143.963791	0.000000	0.556594	74.457101	143.963791	0	0	0	90.961477	1070.000000	243.983179	20.741187	0.230034	1.288087	206.616021	[0.5_1_0]
1237658204498296934	8	10.396792	23.214618	147.137222	0.000000	0.636740	111.973928	147.137222	0	0	0	89.207000	781.000000	27.918487	3.188892	0.159975	1.115295	28.053692	[0_1_0.25]
1237658204498296934	9	9.494972	2.077350	124.028104	0.000000	0.545743	121.597051	124.028104	0	0	0	67.066008	1173.000000	189.634680	10.842320	0.210427	1.550831	467.082267	[1_1_0]
1237658204498296934	10	6.800206	-34.923138	140.587821	0.000000	0.305685	140.587821	174.036486	0	0	0	58.427958	521.000000	24.514882	2.749241	0.135110	1.235488	32.950052	[1_0_0.5]
1237658204498296934	11	7.037715	46.061152	162.459882	0.000000	0.217406	129.647478	162.459882	0	0	0	45.567671	335.000000	13.056034	1.775920	0.164707	1.328935	68.030343	[0.25_0_1]
1237658204498296934	12	7.326041	43.851715	146.202562	0.000000	0.207632	119.763720	146.202562	0	0	0	38.162611	286.000000	17.718833	2.364325	0.173476	1.290008	52.526630	[0_0.5_1]
1237658204498296934	13	7.265496	-27.685885	45.765514	0.000000	0.599714	45.765514	62.689839	0	0	0	36.425860	457.000000	160.171893	12.766737	0.553256	1.051666	60.208228	[0_1_0.75]
1237658204498296934	14	6.666807	3.612191	139.779002	0.000000	0.244558	137.637589	139.779002	0	0	0	33.989122	235.000000	10.801100	1.562212	0.208026	1.858715	338.050972	[1_0_0.25]
1237658204498296934	15	8.996529	-6.311968	121.173838	0.000000	0.270085	121.173838	124.848488	0	0	0	33.423556	165.000000	4.527946	0.917212	0.149944	1.334002	27.028342	[1_0.5_0]
1237658204498296934	16	8.524915	-42.682236	156.608051	0.000000	0.132363	156.608051	176.940131	0	0	0	29.991337	241.000000	21.121365	2.628456	0.190743	1.723204	172.019900	[1_0.75_0]
1237658204498296934	17	7.604894	29.565635	102.357515	0.000000	0.268150	87.913576	102.357515	0	0	0	29.273096	293.000000	60.384096	6.032865	0.299887	1.247537	159.854498	[0_0.75_1]
1237658204498296934	18	8.833209	-11.418371	133.505654	0.000000	0.209158	133.505654	139.266221	0	0	0	29.097941	240.000000	12.812834	1.553446	0.181451	1.732306	255.933413	[1_0_0]
1237658204498296934	19	12.028146	34.440619	139.635149	0.000000	0.170039	124.266378	139.635149	0	0	0	27.174824	244.000000	23.702514	2.639802	0.152392	1.362222	36.680853	[1_0_0.75]
1237658204498296934	20	9.903396	28.271905	104.345837	0.000000	0.199888	93.710363	104.345837	0	0	0	22.453986	230.000000	30.925837	3.019167	0.199191	1.368503	88.014213	[0.75_1_0]
1237658204498296934	21	4.744501	7.308536	13.726278	0.000000	1.788942	10.912102	13.726278	0	0	0	22.121876	221.000000	119.924730	12.004344	0.726794	1.000807	0.039307	[0_1_1]
1237658204498296934	22	10.041030	-17.397124	153.449015	0.000000	0.119736	153.449015	159.315243	0	0	0	19.619958	170.000000	15.307397	1.766650	0.154387	1.096744	4.685286	[1_0.25_0]
1237658204498296934	23	11.687420	-26.559583	155.718584	0.000000	0.109216	155.718584	164.456419	0	0	0	19.542122	160.000000	13.379788	1.634184	0.136737	1.027018	0.251011	[0_0_1]
1237658204498296934	24	11.996406	-35.499536	115.715021	0.000000	0.113738	115.715021	125.493983	0	0	0	16.840062	162.000000	53.921927	5.605238	0.162906	1.187679	12.290638	[0.5_0_1]
