gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
1237651752944205838_r,11,9.138107,27.407584,106.720263,0.000000,0.350296,88.994641,106.720263,0,0,0,38.507400,369.000000,41.674639,4.349003,0.238678,1.197979,181.751627,[1 0 0]
1237651752944205838_r,12,10.363631,8.473914,101.331265,0.000000,0.348013,96.211229,101.331265,0,0,0,34.745296,221.000000,6.565880,1.032278,0.224731,1.164568,185.791055,[1 0.4615 0]
1237658204498296934,1,-2.522517,-16.681822,12.760960,0.000000,7.684186,12.760960,127.625436,1,0,0,400.145719,6943.000000,792.626134,45.681399,0.500456,1.115865,262.429501,[0.2857 1 0]
1237658204498296934,2,3.626377,-13.017867,37.295883,0.000000,4.064488,37.295883,95.447767,0,0,0,258.160355,4950.000000,809.361543,42.211124,0.463816,1.207435,1025.206346,[0 0.5714 1]
1237658204498296934,3,11.284512,-38.328678,57.940869,0.000000,0.741314,57.940869,104.113380,0,0,0,74.451168,959.000000,177.237707,13.759702,0.370151,1.235798,241.572779,[0 1 0.5714]
1237658204498296934,4,6.233568,-25.642244,100.137489,0.000000,0.537836,100.137489,129.634599,0,0,0,68.161924,804.000000,49.907298,4.231067,0.233018,1.258413,502.466476,[1 0 0.8571]
1237658204498296934,5,9.316139,-32.924616,74.366899,0.000000,0.622734,74.366899,111.302889,0,0,0,67.955111,966.000000,177.128707,12.460457,0.367367,1.327191,486.283556,[1 0 0]
1237658204498296934,6,7.885806,-22.936290,68.950361,0.000000,0.757947,68.950361,95.023298,0,0,0,66.903891,997.000000,465.069026,31.208553,0.336610,1.251176,302.200192,[1 0.8571 0]
1237658204498296934,7,11.568182,43.863783,118.417866,0.000000,0.215487,96.265911,118.417866,0,0,0,31.967783,394.000000,138.185627,11.211899,0.274078,1.357538,349.787374,[0.2857 0 1]
1237660614513131530,1,7.963144,-27.927138,20.024001,0.000000,3.256612,20.024001,112.527105,0,0,0,197.509188,3078.000000,309.244922,19.843637,0.411305,1.141453,187.445351,[0.2 1 0]
1237660614513131530,2,6.321326,-6.590787,69.274529,0.000000,2.377710,69.274529,91.176780,0,0,0,190.823690,2593.000000,156.326439,11.504353,0.349814,1.259186,1606.369819,[0.8 0 1]
1237660614513131530,3,4.713312,-16.607526,22.308047,0.000000,3.672129,22.308047,66.698462,0,0,0,155.312115,1878.000000,300.978009,24.891124,0.529878,1.106730,453.528545,[0.2 0 1]
1237660614513131530,4,10.412740,-8.207610,48.681734,0.000000,2.110685,48.681734,66.005920,0,0,0,121.351490,2017.000000,833.506886,50.147398,0.479534,1.205914,1116.330857,[0 0.4 1]
1237660614513131530,5,5.283814,-4.942393,81.432111,0.000000,1.026594,81.432111,88.991871,0,0,0,87.746965,1409.000000,162.018355,10.089864,0.334908,1.303435,995.481865,[1 0 0.6]
1237660614513131530,6,7.088637,-10.997174,37.639306,0.000000,1.421884,37.639306,49.618429,0,0,0,62.796640,397.000000,23.884382,3.777982,0.549809,1.090494,203.651061,[0 1 1]
1237660614513131530,7,8.886311,-23.891619,72.712973,0.000000,0.589432,72.712973,94.407161,0,0,0,53.564857,906.000000,178.459390,10.550940,0.334672,1.303349,696.620649,[0.8 1 0]
1237660614513131530,8,9.384208,31.474516,91.270204,0.000000,0.528785,66.029919,91.270204,0,0,0,48.341989,707.000000,184.190168,12.594228,0.349008,1.279022,443.540454,[1 0.6 0]
1237660614513131530,9,8.899473,4.394043,14.556400,0.000000,3.095836,11.474682,14.556400,0,0,0,40.223250,440.000000,131.081372,11.982997,0.729613,1.030304,11.913357,[0 1 0.4]
1237660614513131530,10,9.501754,-1.766112,121.188658,0.000000,0.130979,121.188658,121.679086,0,0,0,15.912875,152.000000,24.740615,2.590094,0.166752,1.423647,100.466623,[1 0 0]
1237661384387789055,1,8.860381,16.689757,59.057119,0.000000,0.650532,48.592189,59.057119,0,0,0,36.439136,310.000000,77.882646,9.154762,0.623396,1.043841,17.576733,[1 0 0]
1237661384387789055,2,5.928969,-34.410286,52.971086,0.000000,0.393204,52.971086,69.344205,0,0,0,28.973068,241.000000,55.646443,6.689826,0.496198,1.018455,1.419977,[0 1 1]
1237662239093424322,1,9.488371,9.123182,56.208282,0.000000,2.645208,36.754940,56.208282,0,0,0,122.689458,1923.000000,2322.243557,148.161624,0.668368,1.038523,20.515606,[1 1 0]
1237662239093424322,2,6.773460,17.946314,70.157105,0.000000,2.146130,35.010208,70.157105,0,0,0,114.066743,1723.000000,593.864776,39.315276,0.637802,1.058230,37.873371,[0 0 1]
1237662239093424322,3,10.028006,22.144640,86.770788,0.000000,1.051899,56.553269,86.770788,0,0,0,80.164048,1003.000000,168.707411,13.483818,0.463533,1.138572,188.184690,[0 1 1]
1237662239093424322,4,8.271927,-27.600320,106.840367,0.000000,0.227424,106.840367,120.329274,0,0,0,29.114782,207.000000,11.377984,1.600326,0.231014,1.066055,93.529393,[0 1 0]
1237662239093424322,5,8.860525,-33.754946,63.141936,0.000000,0.335086,63.141936,78.990264,0,0,0,28.522552,820.000000,2498.355984,86.901815,0.499749,1.061165,31.477102,[1 0 0]
1237662239093424322,6,6.316118,-21.296261,72.417141,0.000000,0.134505,72.417141,76.315372,0,0,0,10.733298,312.000000,1388.649281,47.771750,0.420506,1.040921,7.112466,[1 0 1]
1237662305650999364,1,4.176999,-15.235987,33.293787,0.000000,4.777423,33.293787,122.313885,0,0,0,338.743189,5004.000000,313.219463,21.203229,0.354056,1.222743,645.310838,[0 1 0.6667]
1237662305650999364,2,8.660525,-25.756981,47.322863,0.000000,1.699207,47.322863,107.431038,0,0,0,138.321212,1577.000000,95.378468,8.365799,0.352305,1.254388,603.847956,[1 0 0]
1237662305650999364,3,9.704535,-0.801749,67.782028,0.000000,1.349544,67.782028,69.074298,0,0,0,92.353093,980.000000,98.491725,9.281648,0.376846,1.124582,681.176131,[0 1 0]
1237662305650999364,4,5.549776,-25.268206,71.516570,0.000000,0.867677,71.516570,107.715037,0,0,0,84.802504,573.000000,8.561836,1.267129,0.203671,1.054503,14.340721,[0 0.6667 1]
1237662305650999364,5,7.282072,-4.606417,41.751605,0.000000,1.814385,41.751605,48.323809,0,0,0,81.834877,1028.000000,97.008995,7.722489,0.468288,1.128164,267.564119,[1 0.6667 0]
1237662305650999364,6,6.681137,-35.850353,87.922278,0.000000,0.464016,87.922278,122.944423,0,0,0,59.798405,445.000000,25.440329,3.418632,0.213183,1.108946,73.040731,[0 0 1]
1237662305650999364,7,11.991894,-26.252146,82.476860,0.000000,0.458244,82.476860,103.391236,0,0,0,47.283117,240.000000,3.312703,0.652646,0.187353,1.176795,146.992468,[0.6667 0 1]
1237662305650999364,8,10.678885,2.039851,105.103319,0.000000,0.444072,103.454021,105.103319,0,0,0,46.335620,476.000000,32.595743,3.172992,0.235245,1.107380,157.219185,[0.6667 1 0]
1237664093973512232,1,6.613090,-3.269447,50.816124,0.000000,4.030883,50.816124,63.973979,0,0,0,230.711422,4566.000000,1568.180051,79.237199,0.568427,1.185696,1072.479799,[1 1 0]
1237664093973512232,2,8.411982,-11.822556,46.153707,0.000000,1.085311,46.153707,57.925434,0,0,0,57.456302,419.000000,32.700470,4.484124,0.588630,1.046111,56.517424,[1 0 0]
1237664093973512232,3,10.562553,-15.078561,32.971547,0.000000,1.343837,32.971547,47.356339,0,0,0,55.295660,789.000000,186.274514,13.054718,0.626653,1.049042,91.470011,[0 1 0]
1237664093973512232,4,6.006723,-37.014672,55.862541,0.000000,0.510859,55.862541,82.109960,0,0,0,43.598950,308.000000,28.938701,4.096419,0.421040,1.142847,68.518129,[1 0 1]
1237664093973512232,5,6.168611,-46.301863,52.077295,0.000000,0.439216,52.077295,82.464844,0,0,0,42.030409,265.000000,30.550862,4.845529,0.437347,1.076330,16.128592,[0 0 1]
1237664093973512232,6,11.546734,-38.841011,53.756852,0.000000,0.314674,53.756852,69.258536,0,0,0,24.717212,313.000000,213.595690,16.867380,0.442591,1.125619,101.505815,[0 1 1]
1237666338116993064_r,1,7.685808,-10.283880,30.354727,0.000000,4.753706,30.354727,71.913608,0,0,0,232.789756,2768.000000,105.207127,8.847956,0.419176,1.097517,365.705503,[0 0.5714 1]
1237666338116993064_r,2,6.687856,-24.630266,43.839623,0.000000,2.337361,43.839623,128.016530,0,0,0,201.978840,3275.000000,353.813730,21.820729,0.338452,1.351563,1123.131756,[1 0.8571 0]
1237666338116993064_r,3,8.581879,-6.924698,68.303643,0.000000,1.765909,68.303643,84.642289,0,0,0,135.517570,1681.000000,53.188870,4.287940,0.277247,1.164124,600.819031,[1 0 0]
1237666338116993064_r,4,10.708162,-39.287453,83.910280,0.000000,0.575954,83.910280,134.417453,0,0,0,79.763526,1066.000000,102.337911,7.657442,0.245181,1.222017,534.173111,[0.2857 1 0]
1237666338116993064_r,5,6.563964,-26.045324,69.316283,0.000000,0.791125,69.316283,102.034657,0,0,0,74.515405,829.000000,72.272317,6.496262,0.283142,1.121882,129.262668,[0.2857 0 1]
1237666338116993064_r,6,5.159360,-2.223536,35.280133,0.000000,1.840292,35.280133,37.893286,0,0,0,67.352311,710.000000,99.818797,9.469052,0.556080,1.082533,201.154080,[0 1 0.5714]
1237666338116993064_r,7,6.416206,-6.350343,66.179684,0.000000,0.402882,66.179684,69.214507,0,0,0,27.437734,177.000000,13.411150,2.078935,0.344506,1.031232,13.852783,[1 0 0.8571]
1237667781754749028,1,8.404842,-19.386142,34.873119,0.000000,2.192938,34.873119,75.442856,0,0,0,122.222672,2481.000000,1791.351406,88.248189,0.598495,1.093004,212.025263,[0.4 1 0]
1237667781754749028,2,3.555291,-4.974419,21.968763,0.000000,4.080871,21.968763,31.337507,0,0,0,108.045675,1120.000000,341.356749,32.930465,0.773070,1.032486,60.064210,[0 1 0.8]
1237667781754749028,3,10.164737,21.603886,108.026585,0.000000,1.015515,72.256843,108.026585,0,0,0,97.150857,1515.000000,283.988482,18.211039,0.468464,1.402380,1223.119385,[0 1 0]
1237667781754749028,4,8.630290,7.682662,126.037279,0.000000,0.599684,116.242906,126.037279,0,0,0,73.263847,710.000000,34.620158,3.572403,0.214363,1.076059,181.929433,[1 0 0]
1237667781754749028,5,11.040825,-2.638506,52.243778,0.000000,1.314822,52.243778,55.507159,0,0,0,70.890156,963.000000,319.009833,23.483548,0.537671,1.066777,78.876743,[0 0 1]
1237667781754749028,6,11.457725,-14.135370,94.191256,0.000000,0.543559,94.191256,108.009228,0,0,0,56.581476,657.000000,52.614394,4.531203,0.279488,1.078889,207.233391,[0.8 0 1]
1237667781754749028,7,11.350226,-32.265901,109.870770,0.000000,0.236240,109.870770,127.542944,0,0,0,33.103307,246.000000,15.087083,2.030213,0.245427,1.069723,26.705277,[0.4 0 1]
1237667781754749028,8,8.760090,-3.364280,72.837820,0.000000,0.427284,72.837820,74.690535,0,0,0,31.571040,368.000000,64.211152,5.508731,0.418179,1.079579,45.562345,[1 0.8 0]
1237667781754749028,9,7.853902,16.715657,98.329696,0.000000,0.266267,90.773078,98.329696,0,0,0,26.272716,231.000000,23.514773,2.674446,0.283217,1.068315,34.292187,[0 1 0.4]
1237667781754749028,10,7.479935,15.566007,124.263312,0.000000,0.204197,117.392201,124.263312,0,0,0,25.605195,197.000000,9.570525,1.243935,0.199788,1.062995,94.999910,[0 0.4 1]
1237667781754749028,11,11.148512,12.059809,112.343097,0.000000,0.226472,107.036764,112.343097,0,0,0,25.397337,172.000000,9.159323,1.352456,0.288951,1.034251,19.740355,[0 0.8 1]
1237667781754749028,12,6.875504,-38.388285,127.830721,0.000000,0.127964,127.830721,141.469943,0,0,0,21.963761,196.000000,19.262940,2.158605,0.138731,1.141968,89.068163,[1 0 0.8]
1237667781754749028,13,8.670830,36.404073,93.107774,0.000000,0.200142,80.332810,93.107774,0,0,0,21.525659,302.000000,202.978237,14.467683,0.359428,1.108093,51.579323,[0.8 1 0]
1237667781754749028,14,6.324052,-22.337674,111.022830,0.000000,0.160340,111.022830,118.583735,0,0,0,19.893745,180.000000,17.462014,1.929916,0.200666,1.077412,32.446859,[1 0 0.4]
1237667781754749028,15,9.072444,5.842770,102.484949,0.000000,0.115404,101.281784,102.484949,0,0,0,11.819033,157.000000,58.991374,4.440898,0.244216,1.058015,58.579518,[1 0.4 0]
